iter,current_fitness,new_fitness
810,173.03999999999996,443.03999999999996
811,173.03999999999996,443.03999999999996
812,173.03999999999996,308.03999999999996
813,173.03999999999996,308.03999999999996
814,173.03999999999996,308.03999999999996
815,173.03999999999996,308.03999999999996
816,173.03999999999996,308.03999999999996
817,173.03999999999996,308.04
818,173.03999999999996,308.03999999999996
819,173.03999999999996,308.03999999999996
820,173.03999999999996,443.03999999999996
821,173.03999999999996,308.0399999999999
822,173.03999999999996,443.03999999999996
823,173.03999999999996,443.03999999999996
824,173.03999999999996,308.03999999999996
825,173.03999999999996,308.03999999999996
826,173.03999999999996,308.03999999999996
827,173.03999999999996,308.03999999999996
828,173.03999999999996,308.03999999999996
829,173.03999999999996,443.04
830,173.03999999999996,443.03999999999996
831,173.03999999999996,443.03999999999996
832,173.03999999999996,308.03999999999996
833,173.03999999999996,308.03999999999996
834,173.03999999999996,308.03999999999996
835,173.03999999999996,443.03999999999996
836,173.03999999999996,308.03999999999996
837,173.03999999999996,308.03999999999996
838,173.03999999999996,308.03999999999996
839,173.03999999999996,308.03999999999996
840,173.03999999999996,173.03999999999996
841,173.03999999999996,443.03999999999996
842,173.03999999999996,308.03999999999996
843,173.03999999999996,578.04
844,173.03999999999996,308.03999999999996
845,173.03999999999996,443.03999999999996
846,173.03999999999996,308.03999999999996
847,173.03999999999996,443.03999999999996
848,173.03999999999996,308.03999999999996
849,173.03999999999996,308.03999999999996
850,173.03999999999996,308.03999999999996
851,173.03999999999996,308.03999999999996
852,173.03999999999996,308.03999999999996
853,173.03999999999996,443.03999999999996
854,173.03999999999996,443.0399999999999
855,173.03999999999996,443.03999999999996
856,173.03999999999996,443.03999999999996
857,173.03999999999996,443.03999999999996
858,173.03999999999996,443.03999999999996
859,173.03999999999996,308.03999999999996
860,173.03999999999996,308.03999999999996
861,173.03999999999996,308.03999999999996
862,173.03999999999996,443.03999999999996
863,173.03999999999996,443.03999999999996
864,173.03999999999996,173.03999999999996
865,173.03999999999996,308.03999999999996
866,173.03999999999996,308.03999999999996
867,173.03999999999996,308.03999999999996
868,173.03999999999996,308.03999999999996
869,173.03999999999996,308.04
870,173.03999999999996,308.0399999999999
871,173.03999999999996,308.03999999999996
872,173.03999999999996,308.03999999999996
873,173.03999999999996,308.03999999999996
874,173.03999999999996,308.03999999999996
875,173.03999999999996,443.0399999999999
876,173.03999999999996,308.03999999999996
877,173.03999999999996,308.03999999999996
878,173.03999999999996,308.03999999999996
879,173.03999999999996,443.03999999999996
880,173.03999999999996,443.03999999999996
881,173.03999999999996,443.04
882,173.03999999999996,308.03999999999996
883,173.03999999999996,308.03999999999996
884,173.03999999999996,443.03999999999996
885,173.03999999999996,443.03999999999996
886,173.03999999999996,308.03999999999996
887,173.03999999999996,308.03999999999996
888,173.03999999999996,308.03999999999996
889,173.03999999999996,308.03999999999996
890,173.03999999999996,308.0399999999999
891,173.03999999999996,308.03999999999996
892,173.03999999999996,443.03999999999996
893,173.03999999999996,443.03999999999996
894,173.03999999999996,308.03999999999996
895,173.03999999999996,308.03999999999996
896,173.03999999999996,308.03999999999996
897,173.03999999999996,308.03999999999996
898,173.03999999999996,308.03999999999996
899,173.03999999999996,308.03999999999996
900,173.03999999999996,308.0399999999999
901,173.03999999999996,308.03999999999996
902,173.03999999999996,308.03999999999996
903,173.03999999999996,308.03999999999996
904,173.03999999999996,443.03999999999996
905,173.03999999999996,308.03999999999996
906,173.03999999999996,308.03999999999996
907,173.03999999999996,308.03999999999996
908,173.03999999999996,443.03999999999996
909,173.03999999999996,308.03999999999996
910,173.03999999999996,308.03999999999996
911,173.03999999999996,308.03999999999996
912,173.03999999999996,443.03999999999996
913,173.03999999999996,308.03999999999996
914,173.03999999999996,308.03999999999996
915,173.03999999999996,443.0399999999999
916,173.03999999999996,308.03999999999996
917,173.03999999999996,308.03999999999996
918,173.03999999999996,443.03999999999996
919,173.03999999999996,443.0400000000001
920,173.03999999999996,308.03999999999996
921,173.03999999999996,308.03999999999996
922,173.03999999999996,443.03999999999996
923,173.03999999999996,308.03999999999996
924,173.03999999999996,308.03999999999996
925,173.03999999999996,443.03999999999996
926,173.03999999999996,308.03999999999996
927,173.03999999999996,308.03999999999996
928,173.03999999999996,443.0399999999999
929,173.03999999999996,308.03999999999996
930,173.03999999999996,308.03999999999996
931,173.03999999999996,443.03999999999996
932,173.03999999999996,443.0399999999999
933,173.03999999999996,308.03999999999996
934,173.03999999999996,308.03999999999996
935,173.03999999999996,308.03999999999996
936,173.03999999999996,443.0399999999999
937,173.03999999999996,308.03999999999996
938,173.03999999999996,308.03999999999996
939,173.03999999999996,443.03999999999996
940,173.03999999999996,308.03999999999996
941,173.03999999999996,308.03999999999996
942,173.03999999999996,308.03999999999996
943,173.03999999999996,308.03999999999996
944,173.03999999999996,308.03999999999996
945,173.03999999999996,443.0399999999999
946,173.03999999999996,308.03999999999996
947,173.03999999999996,308.03999999999996
948,173.03999999999996,443.0399999999999
949,173.03999999999996,308.03999999999996
950,173.03999999999996,308.03999999999996
951,173.03999999999996,308.03999999999996
952,173.03999999999996,443.03999999999996
953,173.03999999999996,443.03999999999996
954,173.03999999999996,308.03999999999996
955,173.03999999999996,308.03999999999996
956,173.03999999999996,443.0399999999999
957,173.03999999999996,308.03999999999996
958,173.03999999999996,308.03999999999996
959,173.03999999999996,443.03999999999996
960,173.03999999999996,443.03999999999996
961,173.03999999999996,308.03999999999996
962,173.03999999999996,308.03999999999996
963,173.03999999999996,443.03999999999996
964,173.03999999999996,308.03999999999996
965,173.03999999999996,443.03999999999996
966,173.03999999999996,308.03999999999996
967,173.03999999999996,308.03999999999996
968,173.03999999999996,308.0399999999999
969,173.03999999999996,308.03999999999996
970,173.03999999999996,308.03999999999996
971,173.03999999999996,308.03999999999996
972,173.03999999999996,308.03999999999996
973,173.03999999999996,443.04
974,173.03999999999996,308.03999999999996
975,173.03999999999996,173.03999999999996
976,173.03999999999996,308.03999999999996
977,173.03999999999996,308.03999999999996
978,173.03999999999996,443.03999999999996
979,173.03999999999996,443.03999999999996
980,173.03999999999996,443.03999999999996
981,173.03999999999996,308.03999999999996
982,173.03999999999996,308.03999999999996
983,173.03999999999996,308.03999999999996
984,173.03999999999996,308.03999999999996
985,173.03999999999996,308.03999999999996
986,173.03999999999996,443.03999999999996
987,173.03999999999996,308.03999999999996
988,173.03999999999996,308.03999999999996
989,173.03999999999996,308.03999999999996
990,173.03999999999996,308.03999999999996
991,173.03999999999996,308.03999999999996
992,173.03999999999996,308.03999999999996
993,173.03999999999996,308.03999999999996
994,173.03999999999996,308.03999999999996
995,173.03999999999996,308.03999999999996
996,173.03999999999996,308.03999999999996
997,173.03999999999996,443.03999999999996
998,173.03999999999996,443.03999999999996
999,173.03999999999996,308.03999999999996
